time,latitude,longitude,REGION,PRIMARY_SAMPLE_UNIT,STATION_NR,YEAR,MONTH,DAY,Date_UTC,HABITAT_CD,STRAT,RUGOSITY_CD,WTD_RUG,MEAN_RUG,MAPGRID_NR,SUB_REGION_NAME,SUB_REGION_NR,ZONE_NAME,ZONE_NR,MPA_NAME,MPA_NR,ADMIN,PROT,DEPTH_STRAT,MIN_DEPTH,MAX_DEPTH,METERS_COMPLETED,COVER_CAT_CD,COVER_CAT_NAME,HARDBOTTOM_P,SOFTBOTTOM_P,RUBBLE_P,accession_url
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,CYA SPE.,Cyanophyta spp,9,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,DIC SPE.,Dictyota spp,6,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,GOR ENCR,Encrusting gorgonian,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,GOR GORG,Gorgonians,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,LOB SPE.,Lobophora spp,3,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,ORB FAVE,Orbicella faveolata,2,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,ORB FRAN,Orbicella franksi,13,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,PEY SPE.,Peysonnellia,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,POR ASTR,Porites astreoides,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,RAM SPE.,Ramicrusta spp,45,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,RHO CRUS,Rhodophyta cru. spp,2,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,SPO OTHE,Porifera spp,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.09383,-65.33327,PRICO,6211,1,2019,10,6,2019-10-06T00:00:00Z,AGRF,AGRF_DEEP,NA,NaN,0.446666667,7493740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,24.68879921,25.29839919,15,TUR SEDI,Turf Algae with Sediment,12,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.10693,-65.40842,PRICO,6229,1,2019,10,6,2019-10-06T00:00:00Z,BDRK,BDRK_SHLW,NA,NaN,0.161333333,7672512,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,1.523999951,1.828799941,15,BAR SUB.,Bare Substrate,0,2,2,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.10693,-65.40842,PRICO,6229,1,2019,10,6,2019-10-06T00:00:00Z,BDRK,BDRK_SHLW,NA,NaN,0.161333333,7672512,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,1.523999951,1.828799941,15,DIC SPE.,Dictyota spp,11,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.10693,-65.40842,PRICO,6229,1,2019,10,6,2019-10-06T00:00:00Z,BDRK,BDRK_SHLW,NA,NaN,0.161333333,7672512,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,1.523999951,1.828799941,15,HAL SPE.,Halimeda spp,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.10693,-65.40842,PRICO,6229,1,2019,10,6,2019-10-06T00:00:00Z,BDRK,BDRK_SHLW,NA,NaN,0.161333333,7672512,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,1.523999951,1.828799941,15,MAC FLES,MacroOtherFleshy,12,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.10693,-65.40842,PRICO,6229,1,2019,10,6,2019-10-06T00:00:00Z,BDRK,BDRK_SHLW,NA,NaN,0.161333333,7672512,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,1.523999951,1.828799941,15,PSE CLIV,Pseudodiploria clivosa,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.10693,-65.40842,PRICO,6229,1,2019,10,6,2019-10-06T00:00:00Z,BDRK,BDRK_SHLW,NA,NaN,0.161333333,7672512,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,1.523999951,1.828799941,15,PSE STRI,Pseudodiploria strigosa,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.10693,-65.40842,PRICO,6229,1,2019,10,6,2019-10-06T00:00:00Z,BDRK,BDRK_SHLW,NA,NaN,0.161333333,7672512,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,1.523999951,1.828799941,15,RAM SPE.,Ramicrusta spp,38,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.10693,-65.40842,PRICO,6229,1,2019,10,6,2019-10-06T00:00:00Z,BDRK,BDRK_SHLW,NA,NaN,0.161333333,7672512,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,1.523999951,1.828799941,15,RHO CRUS,Rhodophyta cru. spp,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.10693,-65.40842,PRICO,6229,1,2019,10,6,2019-10-06T00:00:00Z,BDRK,BDRK_SHLW,NA,NaN,0.161333333,7672512,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,1.523999951,1.828799941,15,TUR SEDI,Turf Algae with Sediment,14,0,17,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.10336,-65.3892,PRICO,6224,1,2019,10,6,2019-10-06T00:00:00Z,SCR,SCR_SHLW,NA,NaN,0.004,7624379,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.97279965,10.97279965,15,BAR SUB.,Bare Substrate,0,87,6,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.10336,-65.3892,PRICO,6224,1,2019,10,6,2019-10-06T00:00:00Z,SCR,SCR_SHLW,NA,NaN,0.004,7624379,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.97279965,10.97279965,15,HAL SPE.,Halimeda spp,0,4,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.10336,-65.3892,PRICO,6224,1,2019,10,6,2019-10-06T00:00:00Z,SCR,SCR_SHLW,NA,NaN,0.004,7624379,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.97279965,10.97279965,15,MAC CALC,MacroOtherCalcareous,0,3,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.12011,-65.29519,PRICO,6249,1,2019,10,6,2019-10-06T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.162666667,7906740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,11.88719962,12.19199961,15,BAR SUB.,Bare Substrate,0,2,2,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.12011,-65.29519,PRICO,6249,1,2019,10,6,2019-10-06T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.162666667,7906740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,11.88719962,12.19199961,15,DIC SPE.,Dictyota spp,25,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.12011,-65.29519,PRICO,6249,1,2019,10,6,2019-10-06T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.162666667,7906740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,11.88719962,12.19199961,15,GOR GORG,Gorgonians,4,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.12011,-65.29519,PRICO,6249,1,2019,10,6,2019-10-06T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.162666667,7906740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,11.88719962,12.19199961,15,HAL SPE.,Halimeda spp,2,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.12011,-65.29519,PRICO,6249,1,2019,10,6,2019-10-06T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.162666667,7906740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,11.88719962,12.19199961,15,MIL SPE.,Millepora spp,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.12011,-65.29519,PRICO,6249,1,2019,10,6,2019-10-06T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.162666667,7906740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,11.88719962,12.19199961,15,MON CAVE,Montastraea cavernosa,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.12011,-65.29519,PRICO,6249,1,2019,10,6,2019-10-06T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.162666667,7906740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,11.88719962,12.19199961,15,POR ASTR,Porites astreoides,2,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.12011,-65.29519,PRICO,6249,1,2019,10,6,2019-10-06T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.162666667,7906740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,11.88719962,12.19199961,15,RAM SPE.,Ramicrusta spp,12,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.12011,-65.29519,PRICO,6249,1,2019,10,6,2019-10-06T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.162666667,7906740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,11.88719962,12.19199961,15,RHO CRUS,Rhodophyta cru. spp,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.12011,-65.29519,PRICO,6249,1,2019,10,6,2019-10-06T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.162666667,7906740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,11.88719962,12.19199961,15,SID SIDE,Siderastrea siderea,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.12011,-65.29519,PRICO,6249,1,2019,10,6,2019-10-06T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.162666667,7906740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,11.88719962,12.19199961,15,SPO OTHE,Porifera spp,7,0,0,https://accession.nodc.noaa.gov/0217139
2019-10-06T00:00:00Z,18.12011,-65.29519,PRICO,6249,1,2019,10,6,2019-10-06T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.162666667,7906740,EPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,11.88719962,12.19199961,15,TUR SEDI,Turf Algae with Sediment,39,0,1,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94977134,-66.70831648,PRICO,6107,1,2019,11,15,2019-11-15T00:00:00Z,PTRF,PTRF_DEEP,NA,NaN,0.252,4972019,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,13.10639958,14.02079955,15,BAR SUB.,Bare Substrate,17,36,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94977134,-66.70831648,PRICO,6107,1,2019,11,15,2019-11-15T00:00:00Z,PTRF,PTRF_DEEP,NA,NaN,0.252,4972019,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,13.10639958,14.02079955,15,CLI SPE.,Cliona spp,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94977134,-66.70831648,PRICO,6107,1,2019,11,15,2019-11-15T00:00:00Z,PTRF,PTRF_DEEP,NA,NaN,0.252,4972019,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,13.10639958,14.02079955,15,GOR GORG,Gorgonians,7,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94977134,-66.70831648,PRICO,6107,1,2019,11,15,2019-11-15T00:00:00Z,PTRF,PTRF_DEEP,NA,NaN,0.252,4972019,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,13.10639958,14.02079955,15,MIL SPE.,Millepora spp,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94977134,-66.70831648,PRICO,6107,1,2019,11,15,2019-11-15T00:00:00Z,PTRF,PTRF_DEEP,NA,NaN,0.252,4972019,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,13.10639958,14.02079955,15,PSE STRI,Pseudodiploria strigosa,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94977134,-66.70831648,PRICO,6107,1,2019,11,15,2019-11-15T00:00:00Z,PTRF,PTRF_DEEP,NA,NaN,0.252,4972019,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,13.10639958,14.02079955,15,SID SIDE,Siderastrea siderea,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94977134,-66.70831648,PRICO,6107,1,2019,11,15,2019-11-15T00:00:00Z,PTRF,PTRF_DEEP,NA,NaN,0.252,4972019,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,13.10639958,14.02079955,15,SPO OTHE,Porifera spp,4,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94977134,-66.70831648,PRICO,6107,1,2019,11,15,2019-11-15T00:00:00Z,PTRF,PTRF_DEEP,NA,NaN,0.252,4972019,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,DEEP,13.10639958,14.02079955,15,TUR FREE,Turf Algae Free of Sediment,32,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94776945,-66.69182713,PRICO,6103,1,2019,11,15,2019-11-15T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.164666667,4944526,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.05839968,10.66799966,15,GOR GORG,Gorgonians,6,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94776945,-66.69182713,PRICO,6103,1,2019,11,15,2019-11-15T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.164666667,4944526,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.05839968,10.66799966,15,MAD DECA,Madracis decactis,2,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94776945,-66.69182713,PRICO,6103,1,2019,11,15,2019-11-15T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.164666667,4944526,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.05839968,10.66799966,15,MEA SPE.,Meandrina spp,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94776945,-66.69182713,PRICO,6103,1,2019,11,15,2019-11-15T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.164666667,4944526,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.05839968,10.66799966,15,MIL SPE.,Millepora spp,2,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94776945,-66.69182713,PRICO,6103,1,2019,11,15,2019-11-15T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.164666667,4944526,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.05839968,10.66799966,15,PAL SPE.,Palythoa spp,2,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94776945,-66.69182713,PRICO,6103,1,2019,11,15,2019-11-15T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.164666667,4944526,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.05839968,10.66799966,15,POR ASTR,Porites astreoides,4,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94776945,-66.69182713,PRICO,6103,1,2019,11,15,2019-11-15T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.164666667,4944526,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.05839968,10.66799966,15,PSE STRI,Pseudodiploria strigosa,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94776945,-66.69182713,PRICO,6103,1,2019,11,15,2019-11-15T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.164666667,4944526,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.05839968,10.66799966,15,SID SIDE,Siderastrea siderea,3,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94776945,-66.69182713,PRICO,6103,1,2019,11,15,2019-11-15T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.164666667,4944526,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.05839968,10.66799966,15,SPO OTHE,Porifera spp,15,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.94776945,-66.69182713,PRICO,6103,1,2019,11,15,2019-11-15T00:00:00Z,PVMT,PVMT_SHLW,NA,NaN,0.164666667,4944526,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,10.05839968,10.66799966,15,TUR FREE,Turf Algae Free of Sediment,64,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.9800098,-66.7065106,PRICO,6126,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.453333333,5433116,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,0.30479999,1.828799941,15,BAR SUB.,Bare Substrate,0,3,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.9800098,-66.7065106,PRICO,6126,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.453333333,5433116,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,0.30479999,1.828799941,15,DIC SPE.,Dictyota spp,17,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.9800098,-66.7065106,PRICO,6126,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.453333333,5433116,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,0.30479999,1.828799941,15,HAL SPE.,Halimeda spp,4,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.9800098,-66.7065106,PRICO,6126,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.453333333,5433116,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,0.30479999,1.828799941,15,MAC FLES,MacroOtherFleshy,68,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.9800098,-66.7065106,PRICO,6126,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.453333333,5433116,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,0.30479999,1.828799941,15,ORB ANNU,Orbicella annularis,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.9800098,-66.7065106,PRICO,6126,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.453333333,5433116,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,0.30479999,1.828799941,15,SID SIDE,Siderastrea siderea,7,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.96720282,-66.73121573,PRICO,6118,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.308666667,5233486,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,3.657599883,4.267199863,15,GOR GORG,Gorgonians,4,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.96720282,-66.73121573,PRICO,6118,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.308666667,5233486,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,3.657599883,4.267199863,15,OTH SPE.,Other species,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.96720282,-66.73121573,PRICO,6118,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.308666667,5233486,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,3.657599883,4.267199863,15,PAL SPE.,Palythoa spp,18,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.96720282,-66.73121573,PRICO,6118,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.308666667,5233486,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,3.657599883,4.267199863,15,POR ASTR,Porites astreoides,11,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.96720282,-66.73121573,PRICO,6118,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.308666667,5233486,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,3.657599883,4.267199863,15,PSE STRI,Pseudodiploria strigosa,3,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.96720282,-66.73121573,PRICO,6118,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.308666667,5233486,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,3.657599883,4.267199863,15,SID SIDE,Siderastrea siderea,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.96720282,-66.73121573,PRICO,6118,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.308666667,5233486,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,3.657599883,4.267199863,15,SPO OTHE,Porifera spp,1,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.96720282,-66.73121573,PRICO,6118,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.308666667,5233486,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,3.657599883,4.267199863,15,TUR FREE,Turf Algae Free of Sediment,61,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.97231331,-66.7434208,PRICO,6121,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.396,5309162,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,0.60959998,2.133599932,15,BAR SUB.,Bare Substrate,0,3,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.97231331,-66.7434208,PRICO,6121,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.396,5309162,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,0.60959998,2.133599932,15,HAL SPE.,Halimeda spp,11,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.97231331,-66.7434208,PRICO,6121,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.396,5309162,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,0.60959998,2.133599932,15,PAL SPE.,Palythoa spp,3,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.97231331,-66.7434208,PRICO,6121,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.396,5309162,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,0.60959998,2.133599932,15,POR ASTR,Porites astreoides,16,0,0,https://accession.nodc.noaa.gov/0217139
2019-11-15T00:00:00Z,17.97231331,-66.7434208,PRICO,6121,1,2019,11,15,2019-11-15T00:00:00Z,AGRF,AGRF_SHLW,NA,NaN,0.396,5309162,SWPRICO,NaN,NA,NaN,NA,NA,OPEN,NA,SHLW,0.60959998,2.133599932,15,POR PORI,Porites porites,1,0,0,https://accession.nodc.noaa.gov/0217139
